submission_date,state,tot_cases,conf_cases,tot_death
10/02/2020,NH,8534,,442
11/17/2021,CT,411311,373216.0,8834
08/11/2020,NV,57745,57520.0,1009
10/09/2022,SC,1715144,1323620.0,18449
02/07/2022,FSM,11,11.0,0
03/18/2021,CA,3535534,3535534.0,55795
05/07/2020,VT,841,,52
06/29/2021,MD,462217,,9779
10/04/2021,MT,153479,132043.0,2022
09/11/2020,MT,8925,8925.0,133
01/23/2022,WY,135369,106504.0,1601
03/17/2021,KY,420704,319948.0,7252
03/11/2022,NV,688054,648995.0,9922
09/29/2021,LA,739661,,13900
07/12/2022,OR,828442,828442.0,7873
09/16/2020,MN,85813,,1985
09/11/2021,FSM,1,1.0,0
08/23/2020,CT,51519,49477.0,4460
04/05/2022,NC,2633531,2203226.0,24957
08/23/2020,KY,48716,43714.0,1108
08/22/2021,MN,634666,,7855
05/23/2022,ID,449682,352142.0,4939
05/14/2022,KY,1350974,923861.0,16233
03/27/2020,NV,621,,29
02/22/2021,NC,838176,737621.0,12148
05/18/2021,VT,22407,,248
10/31/2021,WY,102926,82388.0,1174
10/19/2021,SC,890250,718504.0,13372
03/12/2020,ID,0,,0
07/18/2021,CA,3904150,3748365.0,63598
02/24/2022,DE,255071,232657.0,2862
01/09/2022,LA,908428,,15054
10/06/2020,DC,15652,,631
03/01/2022,ID,427738,335296.0,4763
10/08/2021,VI,6925,,73
04/18/2021,CT,330621,304334.0,8007
05/16/2022,LA,1179956,,17297
01/24/2022,MT,227094,182724.0,2985
01/06/2021,MO,471868,,7129
10/26/2021,SC,896403,723062.0,13619
06/24/2020,WY,1282,1016.0,20
06/16/2022,ME,267401,192687.0,2408
09/27/2020,VI,1317,,19
05/07/2020,MD,29374,,1555
11/07/2021,MO,863024,,12225
07/03/2021,KY,462003,346103.0,7930
01/16/2022,CT,637572,572365.0,9556
03/12/2022,NJ,2180930,1883679.0,33102
03/15/2021,MT,101933,95473.0,1393
05/20/2020,MN,17670,,786
02/26/2020,RI,0,,0
09/29/2021,MT,149824,129445.0,2001
03/22/2022,VT,106947,,583
07/23/2020,NH,6318,,405
03/09/2022,MD,1005716,,14229
03/08/2020,FSM,0,0.0,0
07/17/2021,OR,212250,212250.0,2820
12/01/2020,WI,416365,391313.0,3611
09/01/2021,CA,4429964,4246050.0,65430
01/16/2021,WI,566275,520188.0,5905
02/05/2021,FSM,0,0.0,0
12/10/2021,ID,311521,247031.0,4028
02/13/2021,ME,42277,33914.0,649
05/21/2021,SC,590103,490183.0,9660
12/23/2021,MD,640572,,11628
01/23/2020,CT,0,,0
11/04/2020,NC,281988,269545.0,4881
04/16/2021,ID,184769,148276.0,2017
06/18/2022,RI,380108,,3596
11/13/2020,NH,13929,,498
05/06/2021,WY,58527,49396.0,710
10/19/2020,LA,179070,,5766
02/27/2022,NE,453569,324387.0,3956
10/05/2021,WI,825538,740559.0,8960
03/21/2022,LA,1167421,,17016
03/13/2021,MN,496395,,6809
05/16/2021,VA,670184,521700.0,11018
02/14/2020,WY,0,,0
02/24/2022,FSM,13,13.0,0
03/04/2020,IL,4,,0
09/06/2021,CT,376341,342151.0,8394
10/02/2020,OR,34163,32502.0,563
10/05/2022,NH,351439,,2708
09/29/2022,LA,1454828,,18058
02/15/2021,NJ,747432,666399.0,22466
06/04/2022,NH,326610,,2543
11/08/2020,MO,236723,,3846
12/19/2020,NV,201858,201858.0,2751
10/20/2021,IL,1675793,1675793.0,28344
02/27/2020,NV,0,,0
08/31/2022,NH,344381,,2662
03/20/2022,ID,441938,346306.0,4834
12/07/2020,AZ,366123,353415.0,6950
07/28/2021,CT,353505,322888.0,8288
11/10/2020,RI,36886,,1236
02/14/2021,DC,38918,,979
03/03/2021,LA,431771,,9668
12/26/2021,SC,955016,763811.0,14648
07/12/2021,CT,350039,320179.0,8279
11/22/2021,FSM,5,5.0,0
04/21/2021,MT,107537,98919.0,1557
04/28/2021,NJ,993123,869344.0,25509
11/07/2020,WI,277503,263130.0,2381
03/04/2022,MI,2365827,2060698.0,34841
11/23/2021,DE,148603,136801.0,2229
12/22/2021,LA,787538,,14945
06/08/2020,AZ,27678,27678.0,1047
05/21/2021,MD,457527,,9595
08/25/2022,ME,281843,203141.0,2507
01/15/2021,DC,33140,,842
10/08/2020,MO,151340,,2762
01/15/2021,MT,88635,88635.0,1086
04/06/2020,LA,14867,,512
07/03/2020,DC,10435,,555
10/13/2022,VI,23238,,123
03/25/2020,FSM,0,0.0,0
04/21/2022,WI,1600121,1406225.0,14402
10/20/2020,VA,167754,157213.0,3485
01/24/2020,DE,5,5.0,0
09/16/2020,CT,55166,52878.0,4487
10/18/2020,CT,62830,60309.0,4542
01/10/2021,NC,631739,571741.0,8903
05/06/2020,RI,10041,,370
08/07/2022,MD,1191962,,15015
05/21/2020,NE,11362,,143
05/05/2022,RI,356518,,3542
10/09/2022,MO,1655669,,21564
12/23/2020,VA,319133,271811.0,4760
11/14/2021,VI,7357,,84
12/11/2020,FSM,0,0.0,0
11/21/2020,VI,1504,,23
08/31/2020,NJ,195470,,15945
09/29/2020,ID,41434,37699.0,464
03/22/2020,NC,287,287.0,1
02/22/2022,VT,103116,,554
04/18/2021,NE,216869,,2215
02/15/2022,CT,715692,641645.0,10320
03/22/2021,NC,888145,775234.0,12676
03/21/2021,FSM,0,0.0,0
04/18/2022,IL,3100240,3100240.0,37823
03/13/2020,LA,33,,0
04/23/2021,CA,3626656,3626656.0,60086
07/16/2022,IL,3496014,3496014.0,38737
02/29/2020,ID,0,,0
01/30/2020,NC,0,,0
12/16/2021,KY,828049,582641.0,12609
11/24/2020,WI,386441,363973.0,3272
05/22/2020,DE,8594,7815.0,432
02/23/2022,SC,1460151,1148954.0,16660
05/27/2020,NE,12943,,163
03/12/2020,MT,1,,0
08/08/2020,DC,12653,,590
03/01/2020,MT,0,,0
02/22/2022,CT,720956,646189.0,10374
11/15/2020,CA,1019345,1019345.0,18302
03/13/2020,ME,3,3.0,0
12/06/2020,VI,1649,,23
09/05/2020,VT,1511,,57
09/15/2021,ME,84908,60858.0,979
02/26/2022,NJ,2165484,1870887.0,32888
12/30/2021,DC,94286,,1211
04/18/2022,VI,15905,,111
05/23/2021,LA,468205,,10522
07/06/2020,SC,46426,46183.0,821
04/12/2021,DE,98180,92501.0,1745
07/24/2022,MT,294340,225931.0,3467
09/23/2020,OR,31503,30064.0,538
01/25/2022,MN,1264935,,11370
08/13/2020,CA,593141,593141.0,10666
12/19/2020,AZ,448547,429875.0,7937
05/21/2022,OR,749722,749722.0,7586
07/28/2022,NV,826500,762932.0,11221
03/20/2020,CT,194,,4
07/27/2022,DE,293222,266641.0,3024
09/29/2021,DC,60996,,1174
08/14/2021,DE,112343,104788.0,1880
07/16/2021,KY,466426,348776.0,7991
07/16/2020,WI,43139,39627.0,838
03/17/2020,IL,160,,1
10/28/2020,OR,43228,41508.0,671
01/16/2021,MI,629339,576507.0,15043
04/24/2022,MT,273489,212861.0,3262
05/11/2021,CT,343954,315169.0,8156
02/23/2022,IL,3022684,3022684.0,36614
09/04/2022,IL,3696385,3696385.0,39370
01/03/2022,MO,1034605,,16086
08/05/2022,FSM,6507,6507.0,12
05/14/2022,WI,1639365,1441384.0,14502
05/04/2022,NH,312161,,2487
08/01/2022,IL,3573895,3573895.0,38888
08/19/2021,RI,151093,,2751
07/23/2022,KY,1463224,996928.0,16653
07/18/2020,MN,46204,,1581
10/24/2021,FSM,3,3.0,0
04/25/2020,MI,48265,46013.0,3987
07/14/2021,ID,196489,157235.0,2165
05/01/2021,CT,339669,311645.0,8097
12/07/2020,KY,209160,170975.0,3522
04/13/2022,NJ,2221058,1915902.0,33315
01/28/2020,MO,0,,0
04/09/2022,NE,478044,336444.0,4175
07/15/2021,VA,684054,531765.0,11471
07/25/2020,IL,171125,169883.0,7589
01/26/2021,VT,10506,,174
02/04/2022,WI,1535404,1349850.0,12600
11/15/2021,MD,572342,,11086
08/22/2021,DC,53682,,1155
03/31/2021,ME,51098,39237.0,743
04/03/2020,KY,1099,1063.0,42
12/30/2020,MT,81300,81300.0,950
09/01/2022,KY,1552245,1050192.0,16958
05/28/2022,IL,3286377,3286377.0,38127
11/28/2020,NH,20002,,523
02/13/2020,SC,0,,0
07/07/2021,AZ,898283,829304.0,18004
04/03/2022,DC,136886,,1333
03/07/2020,FSM,0,0.0,0
10/23/2021,SC,894185,721291.0,13562
07/29/2021,WI,686013,619921.0,8287
07/18/2020,KY,25230,23327.0,799
07/24/2021,VI,4375,,35
06/15/2022,IL,3371262,3371262.0,38368
04/24/2021,FSM,0,0.0,0
07/22/2021,CT,351825,321522.0,8286
10/13/2021,NH,126773,,1511
08/30/2021,WY,74756,61726.0,835
11/13/2021,NV,459878,447746.0,7808
03/02/2022,SC,1464839,1151836.0,16972
11/20/2021,CT,412918,374733.0,8850
10/09/2020,KY,82233,69690.0,1633
09/02/2020,VT,1492,,57
02/28/2022,MN,1413576,,12289
01/30/2022,OR,620653,620653.0,6086
08/25/2022,MI,2751201,2385018.0,37909
09/01/2022,NE,530925,370602.0,4455
04/19/2020,MI,40894,39254.0,3271
07/08/2022,NH,333789,,2602
02/28/2021,ME,44531,35226.0,703
11/02/2020,NV,102114,102114.0,1784
03/09/2021,VI,2755,,25
05/09/2021,NV,318512,318512.0,5498
12/26/2020,SC,299738,272280.0,5142
10/14/2021,NJ,1177553,1022658.0,27673
08/04/2020,SC,95443,94104.0,1783
11/14/2020,KY,141057,115827.0,2428
10/08/2022,DE,309804,281199.0,3112
03/21/2021,VT,16498,,215
07/03/2020,WI,33431,30317.0,803
06/04/2020,DC,9120,,475
06/29/2020,CT,46362,44384.0,4320
10/22/2021,VT,35511,,342
01/01/2021,CA,2292568,2292568.0,25802
09/12/2020,MO,108281,,2113
10/06/2020,VA,153182,144987.0,3291
06/19/2020,CT,45557,43610.0,4238
06/07/2021,ID,193030,154485.0,2106
06/10/2021,IL,1386628,1386628.0,25430
04/04/2022,MD,1013696,,14363
05/30/2022,FSM,31,31.0,0
10/13/2022,LA,1459031,,18130
03/28/2020,NE,114,,2
01/23/2022,WI,1446207,1270151.0,11946
07/24/2020,VT,1269,,56
03/06/2020,NC,1,1.0,0
02/05/2022,VA,1572001,1120517.0,16703
09/06/2022,IL,3706263,3706263.0,39381
09/24/2021,DC,60205,,1172
02/23/2021,NC,840631,739293.0,12176
05/05/2022,ID,446549,349780.0,4928
03/15/2022,RI,340446,,3506
10/07/2022,ME,291986,210067.0,2610
05/14/2020,VA,27813,26469.0,955
05/15/2022,KY,1351677,924390.0,16238
10/27/2020,NE,65982,,620
07/07/2022,IL,3457545,3457545.0,38641
09/12/2022,CA,11155889,10329995.0,94558
06/09/2022,MO,1462950,,20628
05/10/2021,ME,64566,47784.0,797
08/05/2021,MT,117610,104759.0,1720
09/29/2022,NH,350117,,2705
06/08/2020,NE,15705,,188
08/21/2022,AZ,2237208,1963107.0,30982
01/20/2022,NV,607857,581548.0,8709
08/24/2021,WI,720460,649671.0,8406
04/29/2022,MN,1452547,,12778
02/09/2020,MI,0,,0
08/15/2021,CA,4190238,4022222.0,64183
09/29/2020,KY,73761,63212.0,1508
06/18/2020,AZ,43452,43094.0,1271
01/03/2022,IL,2238743,2238743.0,31212
04/26/2022,WI,1605576,1411287.0,14411
05/16/2022,OR,741780,741780.0,7563
04/04/2021,NE,212156,,2181
05/13/2020,NV,6405,6394.0,342
05/26/2020,SC,10586,10586.0,438
02/10/2022,VI,15150,,105
02/02/2021,LA,404194,,8953
10/10/2020,VI,1325,,20
07/31/2022,WY,170032,133470.0,1857
07/30/2020,SC,88205,87114.0,1593
09/21/2022,VI,23095,,123
05/21/2022,DE,271960,247594.0,2966
09/09/2022,SC,1693241,1308451.0,18325
01/23/2020,AZ,0,,0
09/16/2021,KY,656472,475349.0,9819
09/04/2022,DE,303196,275331.0,3070
01/25/2022,FSM,9,9.0,0
11/09/2021,WI,909159,812997.0,9602
06/17/2021,RI,144585,,2723
03/27/2021,MI,773528,697271.0,17161
09/04/2022,MT,305561,233662.0,3502
03/11/2022,CT,729697,654078.0,10648
10/30/2021,NE,284766,217178.0,2975
11/30/2021,NC,1523007,1289152.0,19067
07/11/2020,MN,41571,,1537
06/02/2021,FSM,0,0.0,0
11/22/2021,ID,303928,241126.0,3862
10/24/2020,MI,284955,258274.0,7599
04/26/2022,ID,445670,349158.0,4922
10/27/2020,WY,11806,10035.0,77
03/13/2022,MI,2371788,2065912.0,35188
05/01/2020,MO,8988,,494
02/14/2021,VI,2542,,25
09/04/2021,MD,502229,,10098
09/28/2021,IL,1621175,1621175.0,27568
11/25/2021,MI,1452793,1281329.0,25244
01/26/2020,DE,5,5.0,0
08/01/2020,MI,167533,152103.0,6555
06/16/2020,NC,46192,46184.0,1249
03/29/2020,VT,215,,12
11/24/2020,AZ,307109,298249.0,6515
10/15/2022,KY,1601130,1080481.0,17191
06/24/2022,NJ,2470738,2115026.0,33994
07/14/2021,VT,22928,,252
02/23/2022,MI,2350468,2051771.0,34370
06/18/2020,VA,56238,53769.0,1586
01/22/2020,MN,0,,0
10/11/2020,AZ,225699,220795.0,5759
02/27/2022,NJ,2166758,1871963.0,32894
02/22/2021,KY,402910,308257.0,6905
11/25/2021,SC,917253,737557.0,14237
04/07/2021,VT,19099,,228
05/12/2021,MI,981206,879145.0,19896
09/23/2022,NV,846578,781033.0,11491
02/10/2021,VT,12198,,189
07/24/2020,IL,169699,168457.0,7577
08/26/2021,NE,241614,,2315
04/10/2022,MO,1415467,,20141
06/03/2021,LA,472617,,10605
08/09/2022,ID,482245,373761.0,5056
07/05/2020,MI,130392,118412.0,6349
09/01/2020,WY,3866,3282.0,41
05/29/2021,VA,675165,525259.0,11160
10/03/2022,SC,1712346,1321810.0,18395
02/04/2022,ME,218071,158438.0,1804
03/05/2021,VI,2724,,25
06/03/2020,MO,14795,,918
09/19/2021,OR,312053,312053.0,3585
08/05/2021,NH,101505,,1389
08/28/2021,VA,754653,576221.0,11770
03/23/2022,FSM,14,14.0,0
04/09/2021,NV,306952,306952.0,5323
01/13/2021,MN,440354,,5842
02/28/2022,SC,1464138,1151413.0,16908
08/01/2021,SC,623222,512453.0,9964
07/02/2021,LA,482560,,10757
01/29/2021,IL,1120528,1120528.0,21146
11/09/2020,MN,184788,,2729
03/13/2020,MN,14,,0
08/31/2021,RI,154347,,2769
02/28/2022,DC,134564,,1318
07/03/2021,MO,622626,,9340
05/24/2021,NJ,1014190,885987.0,26100
08/16/2022,RI,393116,,3632
09/18/2021,SC,826992,669963.0,11694
07/03/2022,MN,1554243,,13132
11/07/2021,WI,899647,804872.0,9542
09/09/2020,RI,21534,,1061
12/08/2021,KY,810004,571152.0,12410
03/11/2020,AZ,9,,0
03/19/2021,IL,1218470,1218470.0,23304
04/03/2020,OR,899,,22
03/24/2021,WI,631301,573899.0,7263
05/19/2020,MO,11783,,783
10/04/2020,AZ,220871,216144.0,5706
08/22/2020,AZ,197969,196392.0,4756
10/09/2022,ME,291986,210067.0,2610
08/23/2020,MT,6490,6490.0,91
05/04/2022,DE,263167,239836.0,2954
06/06/2022,WY,158472,124993.0,1820
05/24/2020,LA,37292,,2690
10/03/2022,VT,132495,,685
05/20/2020,MO,11999,,793
07/12/2022,DE,288279,262167.0,3000
05/07/2021,MO,589898,,8978
06/22/2022,IL,3398128,3398128.0,38463
06/10/2021,RI,144440,,2721
06/23/2021,MD,461887,,9766
09/16/2022,ID,493071,380430.0,5156
05/11/2021,IL,1357953,1357953.0,24617
01/17/2022,MN,1138246,,11111
12/13/2020,VI,1807,,23
04/19/2022,LA,1171022,,17207
08/03/2020,VT,1309,,57
06/24/2022,MD,1127722,,14765
04/07/2021,WI,641642,581797.0,7356
01/17/2021,SC,409046,359937.0,6247
09/13/2020,NH,7696,,436
05/20/2022,KY,1358181,928833.0,16253
11/17/2021,DC,65793,,1195
04/26/2022,RI,351424,,3538
04/17/2022,DE,259985,236970.0,2940
08/08/2022,MI,2692485,2335897.0,37534
05/04/2022,MI,2444891,2127459.0,36064
06/20/2021,CA,3702882,3702882.0,62689
10/30/2021,NH,134517,,1565
06/21/2022,NV,764891,704740.0,11002
10/02/2022,MT,310731,236500.0,3520
09/17/2021,MN,681613,,8076
06/07/2022,MO,1462950,,20628
09/18/2020,DC,14852,,619
04/11/2020,LA,20014,,806
07/22/2022,MN,1580508,,13242
08/08/2022,ME,277925,200439.0,2493
05/19/2022,NC,2723631,2275576.0,25235
01/18/2021,OR,133851,132131.0,1803
02/23/2021,SC,516040,441814.0,8346
08/20/2021,ID,212939,170118.0,2283
09/06/2022,DE,303788,275863.0,3070
10/22/2021,NE,279450,213847.0,2938
03/27/2022,NV,712404,657450.0,10053
02/08/2020,MI,0,,0
03/14/2021,ME,46984,36660.0,725
06/03/2021,OR,202247,202247.0,2683
06/14/2022,NV,757497,698048.0,10954
12/29/2021,OR,418333,418333.0,5640
02/01/2020,KY,0,,0
03/02/2022,MN,1416191,,12332
07/21/2022,ID,474150,368527.0,5010
01/19/2022,MI,2082983,1832716.0,31275
10/21/2020,MO,176497,,3140
02/22/2022,NJ,2160023,1866365.0,32731
05/24/2022,IL,3267954,3267954.0,38103
11/23/2021,MD,579591,,11157
07/24/2020,AZ,156346,156346.0,3142
10/11/2021,ME,95789,68411.0,1076
04/19/2021,AZ,854453,792616.0,17153
09/21/2021,WI,783831,704434.0,8731
02/20/2021,OR,152711,150991.0,2154
06/01/2022,VT,123223,,635
03/08/2020,ID,0,,0
03/06/2020,VT,0,,0
05/31/2022,KY,1369599,936595.0,16304
02/16/2022,NC,2579242,2161659.0,23659
10/07/2020,MD,128664,,4112
01/23/2020,DC,0,,0
12/02/2020,VA,242480,214386.0,4113
03/30/2022,ID,443930,347790.0,4873
06/01/2022,ID,452085,353851.0,4942
01/20/2021,RI,102800,,2052
05/19/2022,MD,1068021,,14551
09/07/2021,NV,397788,397788.0,6604
03/16/2022,CA,9035249,8442537.0,86927
08/15/2021,ID,208956,167004.0,2247
05/08/2020,CT,32411,32411.0,2874
03/04/2020,MI,73,73.0,1
03/19/2021,NC,884052,771988.0,12634
08/16/2021,LA,628146,,11584
01/04/2021,NJ,546091,,19244
09/18/2021,ME,86491,61977.0,988
10/09/2021,LA,747816,,14183
07/07/2021,NV,336562,336562.0,5705
04/24/2021,DE,102108,95886.0,1770
03/13/2022,MO,1403268,,19355
03/15/2021,CA,3528795,3528795.0,55330
07/25/2022,ID,476226,369918.0,5017
05/29/2022,CA,9543015,8896174.0,90612
02/13/2020,OR,0,,0
03/31/2020,ME,341,341.0,5
01/25/2021,NE,188408,,1894
08/26/2020,MO,84926,,1799
09/12/2021,WI,756598,680496.0,8625
06/13/2020,CT,44994,43078.0,4186
04/14/2021,WY,57127,48333.0,703
10/11/2022,CA,11284337,10437463.0,95414
05/01/2020,ME,1146,1100.0,55
12/14/2020,NC,445167,413000.0,6620
09/24/2022,FSM,10083,10083.0,31
12/13/2021,MI,1585297,1396467.0,27080
07/17/2022,VI,21326,,120
05/13/2021,MO,592512,,8993
03/24/2020,MI,10900,10662.0,88
09/26/2020,DE,20017,19051.0,661
11/17/2020,ME,9739,8812.0,170
08/18/2021,AZ,972925,895739.0,18504
06/15/2020,FSM,0,0.0,0
11/07/2020,MT,38948,38948.0,445
08/25/2022,WI,1824387,1606480.0,15034
05/24/2021,DC,48762,,1130
02/16/2022,MD,995328,,13981
01/09/2022,SC,1088429,861294.0,14832
10/29/2020,VI,1353,,21
06/12/2020,MO,17096,,981
09/27/2021,ID,252378,200507.0,2790
10/02/2022,NC,3210336,2653379.0,26866
11/06/2021,RI,172731,,2881
08/07/2020,DE,15645,14756.0,622
03/10/2022,MD,1006062,,14237
07/03/2021,CT,349519,319774.0,8279
03/16/2021,MD,394716,,8618
09/22/2021,ME,88288,63211.0,1009
12/06/2020,DC,23136,,697
04/15/2021,AZ,851725,790385.0,17123
06/18/2021,ID,194066,155338.0,2122
04/20/2022,MO,1417911,,20241
09/04/2022,VI,22771,,122
09/17/2020,AZ,211760,208994.0,5409
09/17/2022,ME,286569,206360.0,2566
05/31/2021,WY,60306,50802.0,719
06/08/2021,MN,603005,,7562
09/29/2021,WI,807455,724681.0,8868
09/20/2020,KY,67597,58593.0,1406
01/29/2021,LA,397276,,8801
07/17/2020,NH,6165,,395
12/18/2020,VA,299388,256999.0,4598
06/12/2022,VA,1817814,1300199.0,20441
03/15/2022,LA,1166698,,16950
06/12/2022,DE,280824,255446.0,2978
09/27/2021,NH,118706,,1476
07/09/2022,KY,1430739,976096.0,16539
06/15/2020,ME,2772,2500.0,101
08/03/2021,VA,699342,541040.0,11536
03/03/2020,ME,0,0.0,0
03/10/2021,MT,101243,95009.0,1387
06/05/2021,NE,223790,,2249
05/16/2022,VT,120243,,621
05/06/2021,ME,63559,47232.0,794
08/13/2022,MD,1202880,,15063
04/27/2020,SC,5609,5609.0,171
11/08/2020,CT,78125,73206.0,4674
08/11/2020,MD,96843,,3720
10/09/2020,CA,838606,838606.0,16298
03/16/2022,CT,731128,655267.0,10677
04/05/2020,NV,1836,,46
03/31/2022,KY,1330726,910163.0,16060
06/16/2021,FSM,0,0.0,0
01/11/2021,MN,437552,,5779
05/10/2020,ID,2230,2049.0,67
11/28/2021,CA,5053778,4797647.0,73365
02/01/2022,MN,1343090,,11607
12/06/2020,VT,4728,,89
10/13/2021,VI,6978,,75
10/15/2020,WY,8375,7089.0,57
11/27/2020,VI,1538,,23
04/11/2022,ID,444757,348509.0,4897
04/23/2022,NE,479181,337280.0,4197
09/19/2020,NV,75607,75419.0,1558
07/11/2021,MO,632863,,9388
12/25/2021,DE,169107,155367.0,2360
11/06/2021,VI,7290,,83
02/04/2020,ID,0,,0
06/10/2020,ME,2635,2378.0,100
10/21/2021,KY,738978,527827.0,11548
10/15/2022,NV,850060,784154.0,11535
01/02/2021,SC,329062,296111.0,5451
02/16/2020,WY,0,,0
09/01/2021,ID,222552,177523.0,2371
04/01/2022,NJ,2201324,1899943.0,33238
03/15/2020,KY,27,22.0,0
09/02/2022,CT,875574,784021.0,11269
02/28/2021,KY,409359,312512.0,7034
07/16/2022,DE,289266,263101.0,3008
05/21/2021,NH,98168,,1341
01/26/2022,OR,605363,605363.0,6048
03/13/2020,OR,24,,0
03/17/2022,ME,233537,168993.0,2179
04/16/2020,VI,53,,1
08/20/2020,MO,77679,,1686
10/01/2022,RI,404837,,3669
07/17/2020,CA,366164,366164.0,7409
03/29/2020,KY,577,555.0,11
09/28/2022,VT,132134,,685
06/21/2020,MI,113426,103256.0,6231
02/11/2020,VI,0,,0
09/07/2021,MO,775406,,10814
05/12/2020,RI,11268,,444
09/16/2021,MI,1106670,986187.0,21941
02/26/2021,SC,520628,444913.0,8469
02/14/2020,FSM,0,0.0,0
05/13/2020,NJ,141681,,9702
08/02/2022,VT,128367,,660
09/09/2021,NE,252159,252159.0,2354
02/03/2020,ME,0,0.0,0
09/22/2020,MN,92100,,2037
01/27/2022,DC,129817,,1284
09/12/2022,FSM,9463,9463.0,29
11/04/2021,NH,138511,,1592
06/07/2020,FSM,0,0.0,0
03/23/2022,KY,1329008,909022.0,15988
03/06/2022,CA,8987031,8399677.0,85353
09/18/2022,WI,1851886,1630475.0,15190
05/30/2022,AZ,2049627,1809654.0,30299
03/03/2020,VA,0,0.0,0
07/20/2021,MI,1008723,902194.0,21149
08/21/2021,DE,114572,106707.0,1896
11/13/2021,WI,921221,823371.0,9679
03/02/2020,MT,0,,0
03/22/2021,OR,161706,161706.0,2365
01/26/2022,MD,965291,,13280
10/15/2022,VI,23240,,123
05/24/2021,FSM,0,0.0,0
02/21/2021,WI,612240,559575.0,6871
03/29/2020,VA,739,739.0,17
05/23/2022,MN,1495009,,12896
03/19/2020,VA,94,94.0,2
12/08/2020,NE,141677,,1277
05/15/2020,MT,466,466.0,16
08/05/2020,NC,130248,129098.0,2254
12/22/2021,IL,2002360,2002360.0,30482
10/28/2020,RI,30354,,1191
04/24/2022,NV,717368,661769.0,10728
02/05/2022,SC,1419279,1121711.0,15883
06/09/2020,LA,43612,,2957
02/13/2022,IL,2987502,2987502.0,35725
03/24/2020,DE,116,115.0,0
09/20/2021,NH,115401,,1458
02/05/2021,RI,112141,,2205
01/09/2022,DC,110040,,1227
07/03/2021,OR,209149,209149.0,2781
02/03/2022,VI,14963,,102
08/18/2022,VA,2008336,1427636.0,21222
03/15/2022,WY,155815,122871.0,1769
05/05/2020,IL,65962,65962.0,2838
03/08/2021,DE,89074,84645.0,1655
08/29/2020,ID,31677,29374.0,358
02/10/2021,MT,96595,96595.0,1320
07/07/2022,VI,21045,,118
01/18/2022,NH,250581,,2085
03/12/2022,NE,476844,335482.0,4026
07/14/2022,VT,127089,,655
02/11/2021,VA,541018,429779.0,6958
02/09/2022,IL,2982083,2982083.0,35600
04/01/2022,FSM,14,14.0,0
06/19/2020,OR,6572,6572.0,188
08/24/2021,KY,550294,403832.0,8637
02/04/2021,KY,378184,292432.0,6394
05/28/2022,ME,262572,189300.0,2346
07/20/2022,VT,127515,,656
10/14/2020,MI,262806,237988.0,7354
05/24/2020,KY,9297,9054.0,462
10/18/2020,KY,91496,76908.0,1783
02/02/2020,MN,0,,0
03/02/2020,MI,27,27.0,1
04/06/2020,VA,2878,2878.0,54
11/30/2021,CA,5062641,4806510.0,73712
12/01/2020,AZ,337401,327100.0,6687
03/13/2022,FSM,13,13.0,0
07/22/2020,DC,11529,,580
12/22/2021,ID,315270,249879.0,4097
05/02/2022,NC,2669259,2232035.0,25119
10/21/2020,VT,1822,,57
09/22/2022,VI,23109,,123
09/07/2020,WI,86928,81760.0,1176
06/01/2022,DC,150495,,1346
11/08/2021,MO,864357,,12325
07/06/2021,AZ,897910,828984.0,18000
10/01/2021,KY,705557,506760.0,10734
12/14/2020,ME,19523,16898.0,265
08/25/2022,WY,174213,136391.0,1877
07/12/2021,NH,99770,,1375
11/22/2021,MT,188505,156573.0,2567
08/01/2021,CT,355163,324186.0,8293
07/15/2021,NH,99875,,1381
05/21/2021,KY,453460,340585.0,7721
09/10/2020,WI,90182,84881.0,1201
06/14/2020,OR,5636,5452.0,176
09/02/2020,CT,53108,50978.0,4467
04/06/2021,FSM,0,0.0,0
12/04/2021,WI,997688,889079.0,10134
09/07/2021,CA,4497019,4307960.0,66030
07/31/2020,SC,89952,88782.0,1661
08/10/2021,RI,148525,,2743
06/21/2021,DC,49262,,1141
07/10/2020,MO,34625,,1172
09/20/2020,DE,19429,18497.0,653
05/04/2020,RI,9454,,341
10/28/2020,WI,221559,210126.0,1943
12/26/2020,VT,6547,,136
02/06/2021,SC,481302,415854.0,7612
06/29/2020,IL,143514,142461.0,7103
03/09/2021,NV,296822,296822.0,5054
01/10/2022,AZ,1491420,1335802.0,24773
04/25/2022,MT,273569,212928.0,3300
07/17/2022,LA,1259825,,17474
12/08/2021,CA,5118139,4856101.0,74351
04/07/2020,CA,15865,15865.0,374
03/11/2022,ME,232293,168193.0,2145
07/03/2020,IL,146872,145750.0,7215
09/16/2021,VI,6374,,67
06/23/2020,NE,17966,,256
06/20/2022,WI,1710576,1505173.0,14739
07/08/2021,NH,99685,,1374
06/19/2021,VT,22799,,249
02/12/2022,WY,152581,120115.0,1667
05/31/2020,ID,2839,2578.0,82
06/06/2021,MN,602686,,7558
09/09/2022,MT,306709,233920.0,3509
08/21/2021,MT,122533,108972.0,1756
06/23/2020,CT,45899,43941.0,4277
03/01/2022,WY,155184,122297.0,1741
12/23/2021,NV,489279,474023.0,8364
09/19/2022,SC,1703660,1315644.0,18343
12/16/2021,NC,1574590,1329731.0,19410
04/23/2022,MT,273489,212861.0,3262
09/11/2021,NE,253712,253712.0,2358
07/28/2022,VT,127960,,660
04/11/2022,DE,258929,236038.0,2936
07/06/2020,VT,1149,,55
